tree_idx,node_idx,feature_idx,split_value,left_child,right_child,is_leaf,label
3,36,-1,-1.0,-1,-1,1,0
3,37,-1,-1.0,-1,-1,1,1
3,38,0,0.53453329205513,39,40,0,-1
3,39,-1,-1.0,-1,-1,1,1
3,40,-1,-1.0,-1,-1,1,0
4,0,2,0.26087242364883423,1,6,0,-1
4,1,0,0.7440527975559235,2,5,0,-1
4,2,0,0.7255090475082397,3,4,0,-1
4,3,-1,-1.0,-1,-1,1,1
4,4,-1,-1.0,-1,-1,1,0
4,5,-1,-1.0,-1,-1,1,1
4,6,4,0.3434286043047905,7,18,0,-1
4,7,1,0.49340006709098816,8,9,0,-1
4,8,-1,-1.0,-1,-1,1,0
4,9,4,0.014606066979467869,10,11,0,-1
4,10,-1,-1.0,-1,-1,1,0
4,11,4,0.06639508157968521,12,17,0,-1
4,12,1,0.8949078619480133,13,14,0,-1
4,13,-1,-1.0,-1,-1,1,1
4,14,1,0.9012030065059662,15,16,0,-1
4,15,-1,-1.0,-1,-1,1,0
4,16,-1,-1.0,-1,-1,1,1
4,17,-1,-1.0,-1,-1,1,1
4,18,-1,-1.0,-1,-1,1,0
5,0,4,0.44043204188346863,1,12,0,-1
5,1,4,0.002531500766053796,2,3,0,-1
5,2,-1,-1.0,-1,-1,1,0
5,3,4,0.3395085334777832,4,5,0,-1
5,4,-1,-1.0,-1,-1,1,1
5,5,3,0.8632511496543884,6,11,0,-1
5,6,3,0.4590875878930092,7,8,0,-1
5,7,-1,-1.0,-1,-1,1,0
5,8,0,0.6973775029182434,9,10,0,-1
5,9,-1,-1.0,-1,-1,1,1
5,10,-1,-1.0,-1,-1,1,0
5,11,-1,-1.0,-1,-1,1,1
5,12,1,0.41809896379709244,13,14,0,-1
5,13,-1,-1.0,-1,-1,1,1
5,14,-1,-1.0,-1,-1,1,0
6,0,2,0.2128823846578598,1,6,0,-1
6,1,0,0.7066329419612885,2,5,0,-1
6,2,0,0.68283411860466,3,4,0,-1
6,3,-1,-1.0,-1,-1,1,1
6,4,-1,-1.0,-1,-1,1,0
6,5,-1,-1.0,-1,-1,1,1
6,6,4,0.3445947766304016,7,12,0,-1
6,7,2,0.4957316517829895,8,9,0,-1
6,8,-1,-1.0,-1,-1,1,0
6,9,4,0.014606066979467869,10,11,0,-1
6,10,-1,-1.0,-1,-1,1,0
6,11,-1,-1.0,-1,-1,1,1
6,12,-1,-1.0,-1,-1,1,0
7,0,4,0.4192757308483124,1,16,0,-1
7,1,2,0.9195894002914429,2,15,0,-1
7,2,4,0.002531500766053796,3,4,0,-1
7,3,-1,-1.0,-1,-1,1,0
7,4,4,0.27385900914669037,5,6,0,-1
7,5,-1,-1.0,-1,-1,1,1
7,6,4,0.2780669331550598,7,8,0,-1
7,7,-1,-1.0,-1,-1,1,0
7,8,0,0.748841404914856,9,14,0,-1
7,9,2,0.02446800284087658,10,13,0,-1
7,10,1,0.02345981076359749,11,12,0,-1
7,11,-1,-1.0,-1,-1,1,0
7,12,-1,-1.0,-1,-1,1,1
7,13,-1,-1.0,-1,-1,1,1
7,14,-1,-1.0,-1,-1,1,1
7,15,-1,-1.0,-1,-1,1,1
7,16,2,0.45901986956596375,17,22,0,-1
7,17,4,0.46886928379535675,18,21,0,-1
7,18,0,0.7844262421131134,19,20,0,-1
7,19,-1,-1.0,-1,-1,1,0
7,20,-1,-1.0,-1,-1,1,1
7,21,-1,-1.0,-1,-1,1,1
7,22,-1,-1.0,-1,-1,1,0
8,0,2,0.2224816083908081,1,16,0,-1
8,1,4,0.3031439334154129,2,3,0,-1
8,2,-1,-1.0,-1,-1,1,1
8,3,3,0.8434339463710785,4,11,0,-1
8,4,4,0.3069881647825241,5,6,0,-1
8,5,-1,-1.0,-1,-1,1,0
8,6,4,0.45026758313179016,7,10,0,-1
8,7,1,0.02345981076359749,8,9,0,-1
8,8,-1,-1.0,-1,-1,1,0
8,9,-1,-1.0,-1,-1,1,1
8,10,-1,-1.0,-1,-1,1,1
8,11,4,0.36096568405628204,12,15,0,-1
8,12,4,0.3355259895324707,13,14,0,-1
8,13,-1,-1.0,-1,-1,1,1
8,14,-1,-1.0,-1,-1,1,0
8,15,-1,-1.0,-1,-1,1,1
8,16,1,0.8810611963272095,17,32,0,-1
8,17,2,0.9070349931716919,18,29,0,-1
8,18,0,0.14329752326011658,19,22,0,-1
8,19,4,0.29839207977056503,20,21,0,-1
8,20,-1,-1.0,-1,-1,1,1
8,21,-1,-1.0,-1,-1,1,0
8,22,4,0.22112948819994926,23,26,0,-1
8,23,1,0.3864153176546097,24,25,0,-1
8,24,-1,-1.0,-1,-1,1,0
8,25,-1,-1.0,-1,-1,1,1
8,26,2,0.4800851121544838,27,28,0,-1
8,27,-1,-1.0,-1,-1,1,1
8,28,-1,-1.0,-1,-1,1,0
8,29,4,0.31277311593294144,30,31,0,-1
8,30,-1,-1.0,-1,-1,1,1
8,31,-1,-1.0,-1,-1,1,0
8,32,2,0.9324758052825928,33,44,0,-1
8,33,1,0.9117936193943024,34,41,0,-1
8,34,2,0.9234046041965485,35,40,0,-1
8,35,0,0.05851870961487293,36,39,0,-1
8,36,4,0.29618551582098007,37,38,0,-1
8,37,-1,-1.0,-1,-1,1,1
8,38,-1,-1.0,-1,-1,1,0
8,39,-1,-1.0,-1,-1,1,1
8,40,-1,-1.0,-1,-1,1,1
8,41,4,0.2563054524362087,42,43,0,-1
8,42,-1,-1.0,-1,-1,1,1
8,43,-1,-1.0,-1,-1,1,0
8,44,0,0.03792884014546871,45,48,0,-1
8,45,4,0.27628960460424423,46,47,0,-1
8,46,-1,-1.0,-1,-1,1,1
8,47,-1,-1.0,-1,-1,1,0
8,48,0,0.04411114938557148,49,52,0,-1
8,49,4,0.2826279066503048,50,51,0,-1
8,50,-1,-1.0,-1,-1,1,1
8,51,-1,-1.0,-1,-1,1,0
8,52,-1,-1.0,-1,-1,1,0
9,0,1,0.21060529351234436,1,10,0,-1
9,1,0,0.7276123464107513,2,9,0,-1
9,2,3,0.8706874549388885,3,8,0,-1
9,3,2,0.03878086805343628,4,7,0,-1
9,4,0,0.7168256938457489,5,6,0,-1
9,5,-1,-1.0,-1,-1,1,1
9,6,-1,-1.0,-1,-1,1,0
9,7,-1,-1.0,-1,-1,1,1
9,8,-1,-1.0,-1,-1,1,1
9,9,-1,-1.0,-1,-1,1,1
9,10,1,0.8792056143283844,11,16,0,-1
9,11,4,0.3668641149997711,12,15,0,-1
9,12,3,0.6437369585037231,13,14,0,-1
9,13,-1,-1.0,-1,-1,1,1
9,14,-1,-1.0,-1,-1,1,0
9,15,-1,-1.0,-1,-1,1,0
9,16,1,0.8947420418262482,17,22,0,-1
9,17,3,0.02442409098148346,18,19,0,-1
9,18,-1,-1.0,-1,-1,1,0
9,19,4,0.32825078070163727,20,21,0,-1
9,20,-1,-1.0,-1,-1,1,1
9,21,-1,-1.0,-1,-1,1,0
9,22,4,0.28939783573150635,23,24,0,-1
9,23,-1,-1.0,-1,-1,1,1
9,24,-1,-1.0,-1,-1,1,0
10,0,1,0.43256790190935135,1,10,0,-1
10,1,4,0.002531500766053796,2,3,0,-1
10,2,-1,-1.0,-1,-1,1,0
10,3,4,0.38300517201423645,4,5,0,-1
10,4,-1,-1.0,-1,-1,1,1
10,5,0,0.7299615442752838,6,9,0,-1
10,6,4,0.5058981478214264,7,8,0,-1
10,7,-1,-1.0,-1,-1,1,0
10,8,-1,-1.0,-1,-1,1,1
10,9,-1,-1.0,-1,-1,1,1
10,10,0,0.05945553630590439,11,16,0,-1
10,11,4,0.3331516236066818,12,15,0,-1
10,12,0,0.057523611932992935,13,14,0,-1
10,13,-1,-1.0,-1,-1,1,1
10,14,-1,-1.0,-1,-1,1,0
10,15,-1,-1.0,-1,-1,1,0
10,16,4,0.33501120656728745,17,20,0,-1
10,17,4,0.014606066979467869,18,19,0,-1
10,18,-1,-1.0,-1,-1,1,0
10,19,-1,-1.0,-1,-1,1,1
10,20,-1,-1.0,-1,-1,1,0
11,0,2,0.25862325727939606,1,14,0,-1
11,1,4,0.002531500766053796,2,3,0,-1
11,2,-1,-1.0,-1,-1,1,0
11,3,1,0.037182919681072235,4,13,0,-1
11,4,2,0.02446800284087658,5,12,0,-1
11,5,4,0.3921656906604767,6,7,0,-1
11,6,-1,-1.0,-1,-1,1,1
11,7,0,0.712769627571106,8,11,0,-1
11,8,0,0.7101868093013763,9,10,0,-1
11,9,-1,-1.0,-1,-1,1,1
11,10,-1,-1.0,-1,-1,1,0
11,11,-1,-1.0,-1,-1,1,1
11,12,-1,-1.0,-1,-1,1,1
11,13,-1,-1.0,-1,-1,1,1
11,14,4,0.29780013114213943,15,26,0,-1
11,15,0,0.3435894474387169,16,25,0,-1
11,16,2,0.9404905438423157,17,24,0,-1
11,17,0,0.04012979008257389,18,19,0,-1
11,18,-1,-1.0,-1,-1,1,0
11,19,3,0.11543216183781624,20,21,0,-1
11,20,-1,-1.0,-1,-1,1,1
11,21,0,0.09592106565833092,22,23,0,-1
11,22,-1,-1.0,-1,-1,1,0
11,23,-1,-1.0,-1,-1,1,1
11,24,-1,-1.0,-1,-1,1,1
11,25,-1,-1.0,-1,-1,1,0
11,26,3,0.41591010987758636,27,28,0,-1
11,27,-1,-1.0,-1,-1,1,0
11,28,-1,-1.0,-1,-1,1,1
12,0,4,0.4030953645706177,1,10,0,-1
12,1,4,0.002531500766053796,2,3,0,-1
12,2,-1,-1.0,-1,-1,1,0
12,3,0,0.6383392810821533,4,5,0,-1
12,4,-1,-1.0,-1,-1,1,1
12,5,2,0.03878086805343628,6,9,0,-1
12,6,0,0.7034910917282104,7,8,0,-1
12,7,-1,-1.0,-1,-1,1,0
12,8,-1,-1.0,-1,-1,1,1
12,9,-1,-1.0,-1,-1,1,0
12,10,2,0.5069352239370346,11,12,0,-1
12,11,-1,-1.0,-1,-1,1,1
12,12,-1,-1.0,-1,-1,1,0
13,0,0,0.3223550543189049,1,22,0,-1
13,1,3,0.08532735332846642,2,5,0,-1
13,2,4,0.3319854512810707,3,4,0,-1
13,3,-1,-1.0,-1,-1,1,1
13,4,-1,-1.0,-1,-1,1,0
13,5,2,0.7708339691162109,6,17,0,-1
13,6,2,0.7609807550907135,7,16,0,-1
13,7,1,0.7642108500003815,8,11,0,-1
13,8,1,0.5976822674274445,9,10,0,-1
13,9,-1,-1.0,-1,-1,1,1
13,10,-1,-1.0,-1,-1,1,0
13,11,3,0.23190512508153915,12,13,0,-1
13,12,-1,-1.0,-1,-1,1,1
13,13,4,0.2821641117334366,14,15,0,-1
13,14,-1,-1.0,-1,-1,1,1
13,15,-1,-1.0,-1,-1,1,0
13,16,-1,-1.0,-1,-1,1,0
13,17,1,0.8283564746379852,18,21,0,-1
13,18,4,0.2826279066503048,19,20,0,-1
13,19,-1,-1.0,-1,-1,1,1
13,20,-1,-1.0,-1,-1,1,0
13,21,-1,-1.0,-1,-1,1,1
13,22,4,0.002531500766053796,23,26,0,-1
13,23,1,0.2692660391330719,24,25,0,-1
13,24,-1,-1.0,-1,-1,1,0
13,25,-1,-1.0,-1,-1,1,1
13,26,4,0.2748357951641083,27,36,0,-1
13,27,3,0.8413646817207336,28,35,0,-1
13,28,4,0.2619442492723465,29,34,0,-1
13,29,0,0.6342023015022278,30,31,0,-1
13,30,-1,-1.0,-1,-1,1,1
13,31,1,0.037182919681072235,32,33,0,-1
13,32,-1,-1.0,-1,-1,1,1
13,33,-1,-1.0,-1,-1,1,0
13,34,-1,-1.0,-1,-1,1,0
13,35,-1,-1.0,-1,-1,1,1
13,36,-1,-1.0,-1,-1,1,1
14,0,4,0.38841408491134644,1,12,0,-1
14,1,4,0.002531500766053796,2,3,0,-1
14,2,-1,-1.0,-1,-1,1,0
14,3,3,0.20062385499477386,4,5,0,-1
14,4,-1,-1.0,-1,-1,1,1
14,5,3,0.2037922590970993,6,7,0,-1
14,6,-1,-1.0,-1,-1,1,0
14,7,4,0.3403615951538086,8,9,0,-1
14,8,-1,-1.0,-1,-1,1,1
14,9,4,0.3551216423511505,10,11,0,-1
14,10,-1,-1.0,-1,-1,1,0
14,11,-1,-1.0,-1,-1,1,1
14,12,0,0.48837488889694214,13,14,0,-1
14,13,-1,-1.0,-1,-1,1,0
14,14,3,0.811377614736557,15,20,0,-1
14,15,0,0.6874383389949799,16,17,0,-1
14,16,-1,-1.0,-1,-1,1,1
14,17,3,0.7686266601085663,18,19,0,-1
14,18,-1,-1.0,-1,-1,1,1
14,19,-1,-1.0,-1,-1,1,0
14,20,-1,-1.0,-1,-1,1,1
15,0,4,0.41314296424388885,1,14,0,-1
15,1,3,0.6568060517311096,2,3,0,-1
15,2,-1,-1.0,-1,-1,1,1
15,3,4,0.002531500766053796,4,5,0,-1
15,4,-1,-1.0,-1,-1,1,0
15,5,0,0.7506028115749359,6,13,0,-1
15,6,2,0.03878086805343628,7,12,0,-1
15,7,4,0.2605064958333969,8,9,0,-1
15,8,-1,-1.0,-1,-1,1,1
15,9,0,0.741363137960434,10,11,0,-1
15,10,-1,-1.0,-1,-1,1,1
15,11,-1,-1.0,-1,-1,1,0
15,12,-1,-1.0,-1,-1,1,1
15,13,-1,-1.0,-1,-1,1,1
15,14,0,0.3421343266963959,15,16,0,-1
15,15,-1,-1.0,-1,-1,1,0
15,16,-1,-1.0,-1,-1,1,1
16,0,1,0.20244307816028595,1,2,0,-1
16,1,-1,-1.0,-1,-1,1,1
16,2,4,0.3536224514245987,3,14,0,-1
16,3,4,0.014606066979467869,4,9,0,-1
16,4,2,0.29506807029247284,5,6,0,-1
16,5,-1,-1.0,-1,-1,1,0
16,6,3,0.42299195379018784,7,8,0,-1
16,7,-1,-1.0,-1,-1,1,0
16,8,-1,-1.0,-1,-1,1,1
16,9,3,0.06233747862279415,10,11,0,-1
16,10,-1,-1.0,-1,-1,1,1
16,11,3,0.06426739320158958,12,13,0,-1
16,12,-1,-1.0,-1,-1,1,0
16,13,-1,-1.0,-1,-1,1,1
16,14,0,0.4852823466062546,15,16,0,-1
16,15,-1,-1.0,-1,-1,1,0
16,16,-1,-1.0,-1,-1,1,1
17,0,4,0.3841375857591629,1,18,0,-1
17,1,4,0.002531500766053796,2,5,0,-1
17,2,2,0.10202974081039429,3,4,0,-1
17,3,-1,-1.0,-1,-1,1,1
17,4,-1,-1.0,-1,-1,1,0
17,5,4,0.3296819478273392,6,13,0,-1
17,6,1,0.8996237218379974,7,8,0,-1
17,7,-1,-1.0,-1,-1,1,1
17,8,3,0.05604928731918335,9,10,0,-1
17,9,-1,-1.0,-1,-1,1,1
17,10,2,0.9398887455463409,11,12,0,-1
17,11,-1,-1.0,-1,-1,1,1
17,12,-1,-1.0,-1,-1,1,0
17,13,3,0.893858939409256,14,17,0,-1
17,14,0,0.7051873803138733,15,16,0,-1
17,15,-1,-1.0,-1,-1,1,1
17,16,-1,-1.0,-1,-1,1,0
17,17,-1,-1.0,-1,-1,1,1
17,18,3,0.40393978357315063,19,20,0,-1
17,19,-1,-1.0,-1,-1,1,0
17,20,3,0.7931022346019745,21,24,0,-1
17,21,4,0.41735856235027313,22,23,0,-1
17,22,-1,-1.0,-1,-1,1,0
17,23,-1,-1.0,-1,-1,1,1
17,24,-1,-1.0,-1,-1,1,1
18,0,4,0.43071888387203217,1,16,0,-1
18,1,0,0.5170906186103821,2,7,0,-1
18,2,0,0.02844964526593685,3,6,0,-1
18,3,2,0.9573803246021271,4,5,0,-1
18,4,-1,-1.0,-1,-1,1,0
18,5,-1,-1.0,-1,-1,1,1
18,6,-1,-1.0,-1,-1,1,1
18,7,4,0.002531500766053796,8,9,0,-1
18,8,-1,-1.0,-1,-1,1,0
18,9,0,0.7184294164180756,10,11,0,-1
18,10,-1,-1.0,-1,-1,1,1
18,11,3,0.8599251806735992,12,15,0,-1
18,12,0,0.7353535592556,13,14,0,-1
18,13,-1,-1.0,-1,-1,1,0
18,14,-1,-1.0,-1,-1,1,1
18,15,-1,-1.0,-1,-1,1,1
18,16,2,0.49447426199913025,17,18,0,-1
18,17,-1,-1.0,-1,-1,1,1
18,18,-1,-1.0,-1,-1,1,0
19,0,4,0.4359745383262634,1,16,0,-1
19,1,3,0.6632522940635681,2,5,0,-1
19,2,4,0.005022495985031128,3,4,0,-1
19,3,-1,-1.0,-1,-1,1,0
19,4,-1,-1.0,-1,-1,1,1
19,5,0,0.5610479414463043,6,7,0,-1
19,6,-1,-1.0,-1,-1,1,0
19,7,3,0.8334227800369263,8,15,0,-1
19,8,0,0.7042076587677002,9,10,0,-1
19,9,-1,-1.0,-1,-1,1,1
19,10,4,0.28502027690410614,11,14,0,-1
19,11,3,0.777986079454422,12,13,0,-1
19,12,-1,-1.0,-1,-1,1,1
19,13,-1,-1.0,-1,-1,1,0
19,14,-1,-1.0,-1,-1,1,1
19,15,-1,-1.0,-1,-1,1,1
19,16,1,0.45493628084659576,17,22,0,-1
19,17,1,0.14474527537822723,18,19,0,-1
19,18,-1,-1.0,-1,-1,1,1
19,19,4,0.5351001769304276,20,21,0,-1
19,20,-1,-1.0,-1,-1,1,0
19,21,-1,-1.0,-1,-1,1,1
19,22,-1,-1.0,-1,-1,1,0
20,0,4,0.4340243935585022,1,28,0,-1
20,1,2,0.7501154541969299,2,19,0,-1
20,2,1,0.1955466791987419,3,14,0,-1
20,3,2,0.06324887089431286,4,11,0,-1
20,4,1,0.04691962152719498,5,10,0,-1
20,5,4,0.39510320127010345,6,7,0,-1
20,6,-1,-1.0,-1,-1,1,1
20,7,0,0.8128500878810883,8,9,0,-1
20,8,-1,-1.0,-1,-1,1,0
20,9,-1,-1.0,-1,-1,1,1
20,10,-1,-1.0,-1,-1,1,1
20,11,3,0.7508789300918579,12,13,0,-1
20,12,-1,-1.0,-1,-1,1,1
20,13,-1,-1.0,-1,-1,1,0
20,14,3,0.6351722180843353,15,18,0,-1
20,15,4,0.1411127895116806,16,17,0,-1
20,16,-1,-1.0,-1,-1,1,0
20,17,-1,-1.0,-1,-1,1,1
20,18,-1,-1.0,-1,-1,1,0
20,19,1,0.8817018568515778,20,21,0,-1
20,20,-1,-1.0,-1,-1,1,1
20,21,0,0.0759417675435543,22,27,0,-1
20,22,1,0.9096785187721252,23,26,0,-1
20,23,4,0.27795468270778656,24,25,0,-1
20,24,-1,-1.0,-1,-1,1,1
20,25,-1,-1.0,-1,-1,1,0
20,26,-1,-1.0,-1,-1,1,1
20,27,-1,-1.0,-1,-1,1,0
20,28,0,0.49184858798980713,29,30,0,-1
20,29,-1,-1.0,-1,-1,1,0
20,30,-1,-1.0,-1,-1,1,1
21,0,4,0.38392454385757446,1,10,0,-1
21,1,4,0.002531500766053796,2,3,0,-1
21,2,-1,-1.0,-1,-1,1,0
21,3,3,0.7957634031772614,4,5,0,-1
21,4,-1,-1.0,-1,-1,1,1
21,5,0,0.749721109867096,6,9,0,-1
21,6,4,0.28775252401828766,7,8,0,-1
21,7,-1,-1.0,-1,-1,1,1
21,8,-1,-1.0,-1,-1,1,0
21,9,-1,-1.0,-1,-1,1,1
21,10,3,0.41462430357933044,11,12,0,-1
21,11,-1,-1.0,-1,-1,1,0
21,12,4,0.41552771627902985,13,14,0,-1
21,13,-1,-1.0,-1,-1,1,0
21,14,4,0.43851226568222046,15,18,0,-1
21,15,2,0.03878086805343628,16,17,0,-1
21,16,-1,-1.0,-1,-1,1,1
21,17,-1,-1.0,-1,-1,1,0
21,18,-1,-1.0,-1,-1,1,1
22,0,1,0.24585366994142532,1,10,0,-1
22,1,4,0.308886781334877,2,3,0,-1
22,2,-1,-1.0,-1,-1,1,1
22,3,4,0.3107738792896271,4,5,0,-1
22,4,-1,-1.0,-1,-1,1,0
22,5,0,0.7273344397544861,6,9,0,-1
22,6,0,0.7144796252250671,7,8,0,-1
22,7,-1,-1.0,-1,-1,1,1
22,8,-1,-1.0,-1,-1,1,0
22,9,-1,-1.0,-1,-1,1,1
22,10,1,0.8826627731323242,11,18,0,-1
22,11,4,0.28939783573150635,12,17,0,-1
22,12,1,0.2672616243362427,13,14,0,-1
22,13,-1,-1.0,-1,-1,1,0
22,14,4,0.014606066979467869,15,16,0,-1
22,15,-1,-1.0,-1,-1,1,0
22,16,-1,-1.0,-1,-1,1,1
22,17,-1,-1.0,-1,-1,1,0
22,18,4,0.27960214763879776,19,24,0,-1
22,19,3,0.07702882215380669,20,21,0,-1
22,20,-1,-1.0,-1,-1,1,1
22,21,3,0.08716876059770584,22,23,0,-1
22,22,-1,-1.0,-1,-1,1,0
22,23,-1,-1.0,-1,-1,1,1
22,24,-1,-1.0,-1,-1,1,0
23,0,2,0.22381383925676346,1,10,0,-1
23,1,0,0.7565529644489288,2,9,0,-1
23,2,3,0.7789208889007568,3,4,0,-1
23,3,-1,-1.0,-1,-1,1,1
23,4,3,0.8011012971401215,5,6,0,-1
23,5,-1,-1.0,-1,-1,1,0
23,6,0,0.7492578029632568,7,8,0,-1
23,7,-1,-1.0,-1,-1,1,1
23,8,-1,-1.0,-1,-1,1,0
23,9,-1,-1.0,-1,-1,1,1
23,10,0,0.05897696316242218,11,16,0,-1
23,11,4,0.27795468270778656,12,15,0,-1
23,12,4,0.014606066979467869,13,14,0,-1
23,13,-1,-1.0,-1,-1,1,0
23,14,-1,-1.0,-1,-1,1,1
23,15,-1,-1.0,-1,-1,1,0
23,16,0,0.1350622922182083,17,22,0,-1
23,17,4,0.29839207977056503,18,21,0,-1
23,18,4,0.014606066979467869,19,20,0,-1
23,19,-1,-1.0,-1,-1,1,0
23,20,-1,-1.0,-1,-1,1,1
23,21,-1,-1.0,-1,-1,1,0
23,22,0,0.18117381632328033,23,28,0,-1
23,23,2,0.7584494650363922,24,25,0,-1
23,24,-1,-1.0,-1,-1,1,0
23,25,4,0.29839207977056503,26,27,0,-1
23,26,-1,-1.0,-1,-1,1,1
23,27,-1,-1.0,-1,-1,1,0
23,28,4,0.005022495985031128,29,30,0,-1
23,29,-1,-1.0,-1,-1,1,0
23,30,-1,-1.0,-1,-1,1,1
24,0,4,0.44292303919792175,1,12,0,-1
24,1,3,0.6794041097164154,2,3,0,-1
24,2,-1,-1.0,-1,-1,1,1
24,3,4,0.002531500766053796,4,5,0,-1
24,4,-1,-1.0,-1,-1,1,0
24,5,3,0.8130322694778442,6,11,0,-1
24,6,0,0.6973813474178314,7,8,0,-1
24,7,-1,-1.0,-1,-1,1,1
24,8,3,0.7774127125740051,9,10,0,-1
24,9,-1,-1.0,-1,-1,1,1
24,10,-1,-1.0,-1,-1,1,0
24,11,-1,-1.0,-1,-1,1,1
24,12,3,0.3943333774805069,13,14,0,-1
24,13,-1,-1.0,-1,-1,1,0
24,14,-1,-1.0,-1,-1,1,1
25,0,4,0.4379005432128906,1,20,0,-1
25,1,0,0.16140872985124588,2,7,0,-1
25,2,3,0.07864830642938614,3,4,0,-1
25,3,-1,-1.0,-1,-1,1,1
25,4,3,0.08045662939548492,5,6,0,-1
25,5,-1,-1.0,-1,-1,1,0
25,6,-1,-1.0,-1,-1,1,1
25,7,1,0.16820508614182472,8,15,0,-1
25,8,4,0.27278901636600494,9,10,0,-1
25,9,-1,-1.0,-1,-1,1,1
25,10,3,0.8831210434436798,11,14,0,-1
25,11,3,0.7327781915664673,12,13,0,-1
25,12,-1,-1.0,-1,-1,1,1
25,13,-1,-1.0,-1,-1,1,0
25,14,-1,-1.0,-1,-1,1,1
25,15,3,0.46751849353313446,16,19,0,-1
25,16,0,0.17517826706171036,17,18,0,-1
25,17,-1,-1.0,-1,-1,1,0
25,18,-1,-1.0,-1,-1,1,1
25,19,-1,-1.0,-1,-1,1,0
25,20,2,0.48426350951194763,21,28,0,-1
25,21,0,0.7293755412101746,22,27,0,-1
25,22,2,0.03878086805343628,23,26,0,-1
25,23,0,0.7129519879817963,24,25,0,-1
25,24,-1,-1.0,-1,-1,1,1
25,25,-1,-1.0,-1,-1,1,0
25,26,-1,-1.0,-1,-1,1,1
25,27,-1,-1.0,-1,-1,1,1
25,28,-1,-1.0,-1,-1,1,0
26,0,4,0.4435396045446396,1,20,0,-1
26,1,2,0.9157837927341461,2,19,0,-1
26,2,1,0.8950683176517487,3,14,0,-1
26,3,3,0.6754099726676941,4,5,0,-1
26,4,-1,-1.0,-1,-1,1,1
26,5,4,0.002531500766053796,6,7,0,-1
26,6,-1,-1.0,-1,-1,1,0
26,7,1,0.02345981076359749,8,13,0,-1
26,8,0,0.7671926617622375,9,12,0,-1
26,9,0,0.7507483065128326,10,11,0,-1
26,10,-1,-1.0,-1,-1,1,1
26,11,-1,-1.0,-1,-1,1,0
26,12,-1,-1.0,-1,-1,1,1
26,13,-1,-1.0,-1,-1,1,1
26,14,1,0.8987120389938354,15,16,0,-1
26,15,-1,-1.0,-1,-1,1,0
26,16,4,0.030076757073402405,17,18,0,-1
26,17,-1,-1.0,-1,-1,1,0
26,18,-1,-1.0,-1,-1,1,1
26,19,-1,-1.0,-1,-1,1,1
26,20,3,0.4103742837905884,21,22,0,-1
26,21,-1,-1.0,-1,-1,1,0
26,22,-1,-1.0,-1,-1,1,1
27,0,1,0.16203434765338898,1,2,0,-1
27,1,-1,-1.0,-1,-1,1,1
27,2,1,0.8759728074073792,3,14,0,-1
27,3,4,0.3631896674633026,4,11,0,-1
27,4,3,0.6380411684513092,5,10,0,-1
27,5,3,0.2036309316754341,6,7,0,-1
27,6,-1,-1.0,-1,-1,1,1
27,7,4,0.06843019276857376,8,9,0,-1
27,8,-1,-1.0,-1,-1,1,0
27,9,-1,-1.0,-1,-1,1,1
27,10,-1,-1.0,-1,-1,1,0
27,11,3,0.41014863550662994,12,13,0,-1
27,12,-1,-1.0,-1,-1,1,0
27,13,-1,-1.0,-1,-1,1,1
27,14,3,0.04746002331376076,15,18,0,-1
27,15,4,0.28939783573150635,16,17,0,-1
27,16,-1,-1.0,-1,-1,1,1
27,17,-1,-1.0,-1,-1,1,0
27,18,2,0.937753826379776,19,26,0,-1
27,19,2,0.9372691810131073,20,25,0,-1
27,20,4,0.3434286043047905,21,24,0,-1
27,21,4,0.014606066979467869,22,23,0,-1
27,22,-1,-1.0,-1,-1,1,0
27,23,-1,-1.0,-1,-1,1,1
27,24,-1,-1.0,-1,-1,1,0
27,25,-1,-1.0,-1,-1,1,1
27,26,4,0.3434286043047905,27,28,0,-1
27,27,-1,-1.0,-1,-1,1,1
27,28,-1,-1.0,-1,-1,1,0
28,0,4,0.43853728473186493,1,10,0,-1
28,1,4,0.002531500766053796,2,3,0,-1
28,2,-1,-1.0,-1,-1,1,0
28,3,1,0.02345981076359749,4,9,0,-1
28,4,3,0.8043607175350189,5,8,0,-1
28,5,0,0.7887933254241943,6,7,0,-1
28,6,-1,-1.0,-1,-1,1,0
28,7,-1,-1.0,-1,-1,1,1
28,8,-1,-1.0,-1,-1,1,1
28,9,-1,-1.0,-1,-1,1,1
28,10,2,0.48595400154590607,11,12,0,-1
28,11,-1,-1.0,-1,-1,1,1
28,12,-1,-1.0,-1,-1,1,0
29,0,1,0.6198360621929169,1,12,0,-1
29,1,2,0.22028090804815292,2,9,0,-1
29,2,3,0.8283620476722717,3,8,0,-1
29,3,3,0.8117791712284088,4,5,0,-1
29,4,-1,-1.0,-1,-1,1,1
29,5,4,0.2616640031337738,6,7,0,-1
29,6,-1,-1.0,-1,-1,1,1
29,7,-1,-1.0,-1,-1,1,0
29,8,-1,-1.0,-1,-1,1,1
29,9,3,0.6357061564922333,10,11,0,-1
29,10,-1,-1.0,-1,-1,1,1
29,11,-1,-1.0,-1,-1,1,0
29,12,1,0.8783146142959595,13,18,0,-1
29,13,4,0.250521682202816,14,17,0,-1
29,14,4,0.014606066979467869,15,16,0,-1
29,15,-1,-1.0,-1,-1,1,0
29,16,-1,-1.0,-1,-1,1,1
29,17,-1,-1.0,-1,-1,1,0
