tree_idx,node_idx,feature_idx,split_value,left_child,right_child,is_leaf,label
27,1,-1,-1.0,-1,-1,1,1
27,2,1,18.66964817047119,3,14,0,-1
27,3,4,7.613544702529907,4,11,0,-1
27,4,3,24.20376205444336,5,10,0,-1
27,5,3,14.848723411560059,6,7,0,-1
27,6,-1,-1.0,-1,-1,1,1
27,7,4,6.247802734375,8,9,0,-1
27,8,-1,-1.0,-1,-1,1,0
27,9,-1,-1.0,-1,-1,1,1
27,10,-1,-1.0,-1,-1,1,0
27,11,3,19.29608964920044,12,13,0,-1
27,12,-1,-1.0,-1,-1,1,0
27,13,-1,-1.0,-1,-1,1,1
27,14,3,11.485577583312988,15,18,0,-1
27,15,4,7.271636724472046,16,17,0,-1
27,16,-1,-1.0,-1,-1,1,1
27,17,-1,-1.0,-1,-1,1,0
27,18,2,19.162858963012695,19,26,0,-1
27,19,2,19.152956008911133,20,25,0,-1
27,20,4,7.521983623504639,21,24,0,-1
27,21,4,5.998413324356079,22,23,0,-1
27,22,-1,-1.0,-1,-1,1,0
27,23,-1,-1.0,-1,-1,1,1
27,24,-1,-1.0,-1,-1,1,0
27,25,-1,-1.0,-1,-1,1,1
27,26,4,7.521983623504639,27,28,0,-1
27,27,-1,-1.0,-1,-1,1,1
27,28,-1,-1.0,-1,-1,1,0
28,0,4,7.962661266326904,1,10,0,-1
28,1,4,5.942466974258423,2,3,0,-1
28,2,-1,-1.0,-1,-1,1,0
28,3,1,0.5,4,9,0,-1
28,4,3,27.785459518432617,5,8,0,-1
28,5,0,34.73731803894043,6,7,0,-1
28,6,-1,-1.0,-1,-1,1,0
28,7,-1,-1.0,-1,-1,1,1
28,8,-1,-1.0,-1,-1,1,1
28,9,-1,-1.0,-1,-1,1,1
28,10,2,9.930397987365723,11,12,0,-1
28,11,-1,-1.0,-1,-1,1,1
28,12,-1,-1.0,-1,-1,1,0
29,0,1,13.210593700408936,1,12,0,-1
29,1,2,4.501407623291016,2,9,0,-1
29,2,3,28.302329063415527,3,8,0,-1
29,3,3,27.945216178894043,4,5,0,-1
29,4,-1,-1.0,-1,-1,1,1
29,5,4,7.143134593963623,6,7,0,-1
29,6,-1,-1.0,-1,-1,1,1
29,7,-1,-1.0,-1,-1,1,0
29,8,-1,-1.0,-1,-1,1,1
29,9,3,24.153478622436523,10,11,0,-1
29,10,-1,-1.0,-1,-1,1,1
29,11,-1,-1.0,-1,-1,1,0
29,12,1,18.719558715820312,13,18,0,-1
29,13,4,7.091507434844971,14,17,0,-1
29,14,4,5.998413324356079,15,16,0,-1
29,15,-1,-1.0,-1,-1,1,0
29,16,-1,-1.0,-1,-1,1,1
29,17,-1,-1.0,-1,-1,1,0
29,18,1,19.392908096313477,19,22,0,-1
29,19,4,7.521983623504639,20,21,0,-1
29,20,-1,-1.0,-1,-1,1,1
29,21,-1,-1.0,-1,-1,1,0
29,22,1,20.331435203552246,23,38,0,-1
29,23,0,12.09126615524292,24,37,0,-1
29,24,1,20.038661003112793,25,32,0,-1
29,25,2,19.2596435546875,26,29,0,-1
29,26,3,11.695010662078857,27,28,0,-1
29,27,-1,-1.0,-1,-1,1,0
29,28,-1,-1.0,-1,-1,1,0
29,29,4,7.3196702003479,30,31,0,-1
29,30,-1,-1.0,-1,-1,1,1
29,31,-1,-1.0,-1,-1,1,0
29,32,2,19.695849418640137,33,36,0,-1
29,33,2,19.559459686279297,34,35,0,-1
29,34,-1,-1.0,-1,-1,1,0
29,35,-1,-1.0,-1,-1,1,1
29,36,-1,-1.0,-1,-1,1,0
29,37,-1,-1.0,-1,-1,1,1
29,38,1,20.44149684906006,39,40,0,-1
29,39,-1,-1.0,-1,-1,1,1
29,40,4,7.263921737670898,41,42,0,-1
29,41,-1,-1.0,-1,-1,1,1
29,42,-1,-1.0,-1,-1,1,0
30,0,1,5.104726791381836,1,8,0,-1
30,1,3,28.22556781768799,2,7,0,-1
30,2,1,0.5,3,6,0,-1
30,3,4,7.137771368026733,4,5,0,-1
30,4,-1,-1.0,-1,-1,1,1
30,5,-1,-1.0,-1,-1,1,0
30,6,-1,-1.0,-1,-1,1,1
30,7,-1,-1.0,-1,-1,1,1
30,8,2,18.68835735321045,9,26,0,-1
30,9,0,14.945559024810791,10,15,0,-1
30,10,4,7.24026894569397,11,14,0,-1
30,11,4,5.998413324356079,12,13,0,-1
30,12,-1,-1.0,-1,-1,1,0
30,13,-1,-1.0,-1,-1,1,1
30,14,-1,-1.0,-1,-1,1,0
30,15,2,4.838859796524048,16,17,0,-1
30,16,-1,-1.0,-1,-1,1,1
30,17,2,15.652116775512695,18,25,0,-1
30,18,4,7.482982397079468,19,22,0,-1
30,19,4,5.998413324356079,20,21,0,-1
30,20,-1,-1.0,-1,-1,1,0
30,21,-1,-1.0,-1,-1,1,1
30,22,1,9.726122617721558,23,24,0,-1
30,23,-1,-1.0,-1,-1,1,1
30,24,-1,-1.0,-1,-1,1,0
30,25,-1,-1.0,-1,-1,1,0
30,26,0,11.43460988998413,27,40,0,-1
30,27,1,18.79429340362549,28,31,0,-1
30,28,4,7.37994384765625,29,30,0,-1
30,29,-1,-1.0,-1,-1,1,1
30,30,-1,-1.0,-1,-1,1,0
30,31,0,11.045049667358398,32,35,0,-1
30,32,4,7.190500974655151,33,34,0,-1
30,33,-1,-1.0,-1,-1,1,1
30,34,-1,-1.0,-1,-1,1,0
30,35,1,19.81836223602295,36,37,0,-1
30,36,-1,-1.0,-1,-1,1,1
30,37,4,7.224058151245117,38,39,0,-1
30,38,-1,-1.0,-1,-1,1,1
30,39,-1,-1.0,-1,-1,1,0
30,40,1,18.19518756866455,41,58,0,-1
30,41,3,11.57056713104248,42,51,0,-1
30,42,1,18.055577278137207,43,44,0,-1
30,43,-1,-1.0,-1,-1,1,1
30,44,3,11.568429946899414,45,48,0,-1
30,45,4,7.231251001358032,46,47,0,-1
30,46,-1,-1.0,-1,-1,1,1
30,47,-1,-1.0,-1,-1,1,0
30,48,4,7.087462663650513,49,50,0,-1
30,49,-1,-1.0,-1,-1,1,1
30,50,-1,-1.0,-1,-1,1,0
30,51,1,17.13833522796631,52,53,0,-1
30,52,-1,-1.0,-1,-1,1,1
30,53,2,18.908690452575684,54,57,0,-1
30,54,3,11.999116897583008,55,56,0,-1
30,55,-1,-1.0,-1,-1,1,1
30,56,-1,-1.0,-1,-1,1,0
30,57,-1,-1.0,-1,-1,1,0
30,58,1,19.409058570861816,59,62,0,-1
30,59,4,7.468962907791138,60,61,0,-1
30,60,-1,-1.0,-1,-1,1,1
30,61,-1,-1.0,-1,-1,1,0
30,62,4,7.207474708557129,63,64,0,-1
30,63,-1,-1.0,-1,-1,1,1
30,64,-1,-1.0,-1,-1,1,0
31,0,1,12.913679599761963,1,12,0,-1
31,1,1,4.350219964981079,2,7,0,-1
31,2,3,28.170458793640137,3,6,0,-1
31,3,3,28.078813552856445,4,5,0,-1
31,4,-1,-1.0,-1,-1,1,1
31,5,-1,-1.0,-1,-1,1,0
31,6,-1,-1.0,-1,-1,1,1
31,7,1,5.408491849899292,8,11,0,-1
31,8,0,26.253600120544434,9,10,0,-1
31,9,-1,-1.0,-1,-1,1,1
31,10,-1,-1.0,-1,-1,1,0
31,11,-1,-1.0,-1,-1,1,1
31,12,2,18.771456718444824,13,28,0,-1
31,13,0,14.88877534866333,14,25,0,-1
31,14,3,12.364922046661377,15,24,0,-1
31,15,0,12.14527702331543,16,19,0,-1
31,16,4,7.158140659332275,17,18,0,-1
31,17,-1,-1.0,-1,-1,1,1
31,18,-1,-1.0,-1,-1,1,0
31,19,1,18.406331062316895,20,21,0,-1
31,20,-1,-1.0,-1,-1,1,0
31,21,2,18.718515396118164,22,23,0,-1
31,22,-1,-1.0,-1,-1,1,1
31,23,-1,-1.0,-1,-1,1,0
31,24,-1,-1.0,-1,-1,1,1
31,25,4,7.337592601776123,26,27,0,-1
31,26,-1,-1.0,-1,-1,1,1
31,27,-1,-1.0,-1,-1,1,0
31,28,2,19.444340705871582,29,40,0,-1
31,29,1,18.77912139892578,30,33,0,-1
31,30,4,7.26520299911499,31,32,0,-1
31,31,-1,-1.0,-1,-1,1,1
31,32,-1,-1.0,-1,-1,1,0
31,33,3,12.036001205444336,34,37,0,-1
31,34,4,7.337592601776123,35,36,0,-1
31,35,-1,-1.0,-1,-1,1,1
31,36,-1,-1.0,-1,-1,1,0
31,37,0,12.099483966827393,38,39,0,-1
31,38,-1,-1.0,-1,-1,1,1
31,39,-1,-1.0,-1,-1,1,0
31,40,2,19.631738662719727,41,48,0,-1
31,41,1,18.38320827484131,42,45,0,-1
31,42,4,7.26520299911499,43,44,0,-1
31,43,-1,-1.0,-1,-1,1,1
31,44,-1,-1.0,-1,-1,1,0
31,45,4,7.286823511123657,46,47,0,-1
31,46,-1,-1.0,-1,-1,1,1
31,47,-1,-1.0,-1,-1,1,0
31,48,1,18.069140434265137,49,50,0,-1
31,49,-1,-1.0,-1,-1,1,1
31,50,4,7.271636724472046,51,52,0,-1
31,51,-1,-1.0,-1,-1,1,1
31,52,-1,-1.0,-1,-1,1,0
32,0,4,7.8120551109313965,1,12,0,-1
32,1,4,5.942466974258423,2,3,0,-1
32,2,-1,-1.0,-1,-1,1,0
32,3,2,0.5,4,11,0,-1
32,4,0,34.38117599487305,5,10,0,-1
32,5,3,29.288397789001465,6,9,0,-1
32,6,3,28.623887062072754,7,8,0,-1
32,7,-1,-1.0,-1,-1,1,1
32,8,-1,-1.0,-1,-1,1,0
32,9,-1,-1.0,-1,-1,1,1
32,10,-1,-1.0,-1,-1,1,1
32,11,-1,-1.0,-1,-1,1,1
32,12,1,9.212968587875366,13,14,0,-1
32,13,-1,-1.0,-1,-1,1,1
32,14,-1,-1.0,-1,-1,1,0
33,0,2,4.607159614562988,1,12,0,-1
33,1,3,28.32347869873047,2,11,0,-1
33,2,0,32.68837547302246,3,8,0,-1
33,3,4,6.1988372802734375,4,7,0,-1
33,4,4,6.086057424545288,5,6,0,-1
33,5,-1,-1.0,-1,-1,1,1
33,6,-1,-1.0,-1,-1,1,0
33,7,-1,-1.0,-1,-1,1,1
33,8,0,35.50308609008789,9,10,0,-1
33,9,-1,-1.0,-1,-1,1,0
33,10,-1,-1.0,-1,-1,1,1
33,11,-1,-1.0,-1,-1,1,1
33,12,4,7.429961681365967,13,20,0,-1
33,13,2,9.22619915008545,14,15,0,-1
33,14,-1,-1.0,-1,-1,1,0
33,15,4,5.998413324356079,16,19,0,-1
33,16,2,17.44548511505127,17,18,0,-1
33,17,-1,-1.0,-1,-1,1,0
33,18,-1,-1.0,-1,-1,1,1
33,19,-1,-1.0,-1,-1,1,1
33,20,4,8.494486331939697,21,22,0,-1
33,21,-1,-1.0,-1,-1,1,0
33,22,-1,-1.0,-1,-1,1,1
34,0,4,7.985839128494263,1,22,0,-1
34,1,0,26.3134183883667,2,11,0,-1
34,2,2,19.261280059814453,3,10,0,-1
34,3,3,11.689115047454834,4,5,0,-1
34,4,-1,-1.0,-1,-1,1,0
34,5,1,19.512775421142578,6,7,0,-1
34,6,-1,-1.0,-1,-1,1,1
34,7,2,18.57968521118164,8,9,0,-1
34,8,-1,-1.0,-1,-1,1,0
34,9,-1,-1.0,-1,-1,1,1
34,10,-1,-1.0,-1,-1,1,1
34,11,2,4.5516438484191895,12,21,0,-1
34,12,4,7.491764068603516,13,14,0,-1
34,13,-1,-1.0,-1,-1,1,1
34,14,4,7.523476839065552,15,16,0,-1
34,15,-1,-1.0,-1,-1,1,0
34,16,3,30.71920680999756,17,20,0,-1
34,17,0,35.48222351074219,18,19,0,-1
34,18,-1,-1.0,-1,-1,1,1
34,19,-1,-1.0,-1,-1,1,0
34,20,-1,-1.0,-1,-1,1,1
34,21,-1,-1.0,-1,-1,1,0
34,22,3,19.23031759262085,23,24,0,-1
34,23,-1,-1.0,-1,-1,1,0
34,24,-1,-1.0,-1,-1,1,1
35,0,4,7.985839128494263,1,20,0,-1
35,1,0,15.152221202850342,2,7,0,-1
35,2,1,19.859088897705078,3,4,0,-1
35,3,-1,-1.0,-1,-1,1,1
35,4,4,5.998413324356079,5,6,0,-1
35,5,-1,-1.0,-1,-1,1,0
35,6,-1,-1.0,-1,-1,1,1
35,7,4,5.942466974258423,8,9,0,-1
35,8,-1,-1.0,-1,-1,1,0
35,9,4,7.285372495651245,10,11,0,-1
35,10,-1,-1.0,-1,-1,1,1
35,11,4,7.379059553146362,12,15,0,-1
35,12,2,1.4036774635314941,13,14,0,-1
35,13,-1,-1.0,-1,-1,1,0
35,14,-1,-1.0,-1,-1,1,1
35,15,0,35.08232307434082,16,19,0,-1
35,16,3,26.394862174987793,17,18,0,-1
35,17,-1,-1.0,-1,-1,1,1
35,18,-1,-1.0,-1,-1,1,0
35,19,-1,-1.0,-1,-1,1,1
35,20,3,19.568498611450195,21,22,0,-1
35,21,-1,-1.0,-1,-1,1,0
35,22,0,26.81836986541748,23,24,0,-1
35,23,-1,-1.0,-1,-1,1,0
35,24,-1,-1.0,-1,-1,1,1
36,0,3,18.84926700592041,1,42,0,-1
36,1,1,18.822787284851074,2,37,0,-1
36,2,0,12.131422996520996,3,22,0,-1
36,3,0,11.093387603759766,4,7,0,-1
36,4,4,7.248426675796509,5,6,0,-1
36,5,-1,-1.0,-1,-1,1,1
36,6,-1,-1.0,-1,-1,1,0
36,7,1,17.372098922729492,8,13,0,-1
36,8,0,11.683652877807617,9,10,0,-1
36,9,-1,-1.0,-1,-1,1,1
36,10,1,16.47673749923706,11,12,0,-1
36,11,-1,-1.0,-1,-1,1,0
36,12,-1,-1.0,-1,-1,1,1
36,13,2,18.843268394470215,14,17,0,-1
36,14,3,12.080148220062256,15,16,0,-1
36,15,-1,-1.0,-1,-1,1,1
36,16,-1,-1.0,-1,-1,1,0
36,17,1,18.600950241088867,18,21,0,-1
36,18,1,17.616055488586426,19,20,0,-1
36,19,-1,-1.0,-1,-1,1,1
36,20,-1,-1.0,-1,-1,1,0
36,21,-1,-1.0,-1,-1,1,1
36,22,2,15.906330108642578,23,28,0,-1
36,23,4,7.155306339263916,24,27,0,-1
36,24,1,16.653550148010254,25,26,0,-1
36,25,-1,-1.0,-1,-1,1,1
36,26,-1,-1.0,-1,-1,1,0
36,27,-1,-1.0,-1,-1,1,0
36,28,0,13.466336250305176,29,32,0,-1
36,29,4,7.289657831192017,30,31,0,-1
36,30,-1,-1.0,-1,-1,1,1
36,31,-1,-1.0,-1,-1,1,0
36,32,0,14.876293659210205,33,34,0,-1
36,33,-1,-1.0,-1,-1,1,1
36,34,4,7.2233476638793945,35,36,0,-1
36,35,-1,-1.0,-1,-1,1,1
36,36,-1,-1.0,-1,-1,1,0
36,37,4,7.474366188049316,38,41,0,-1
36,38,3,12.23222827911377,39,40,0,-1
36,39,-1,-1.0,-1,-1,1,1
36,40,-1,-1.0,-1,-1,1,0
36,41,-1,-1.0,-1,-1,1,0
36,42,2,4.72766375541687,43,52,0,-1
36,43,3,28.55228042602539,44,51,0,-1
36,44,0,32.68980598449707,45,46,0,-1
36,45,-1,-1.0,-1,-1,1,1
36,46,3,27.988591194152832,47,48,0,-1
36,47,-1,-1.0,-1,-1,1,1
36,48,0,35.41658020019531,49,50,0,-1
36,49,-1,-1.0,-1,-1,1,0
36,50,-1,-1.0,-1,-1,1,1
36,51,-1,-1.0,-1,-1,1,1
36,52,4,7.4351582527160645,53,54,0,-1
36,53,-1,-1.0,-1,-1,1,0
36,54,-1,-1.0,-1,-1,1,1
37,0,4,7.9685258865356445,1,16,0,-1
37,1,4,5.942466974258423,2,5,0,-1
37,2,2,12.247597694396973,3,4,0,-1
37,3,-1,-1.0,-1,-1,1,0
37,4,-1,-1.0,-1,-1,1,1
37,5,3,27.5606689453125,6,7,0,-1
37,6,-1,-1.0,-1,-1,1,1
37,7,4,7.2045629024505615,8,9,0,-1
37,8,-1,-1.0,-1,-1,1,1
37,9,0,34.38192939758301,10,15,0,-1
37,10,3,28.38009262084961,11,12,0,-1
37,11,-1,-1.0,-1,-1,1,0
37,12,3,28.719468116760254,13,14,0,-1
37,13,-1,-1.0,-1,-1,1,1
37,14,-1,-1.0,-1,-1,1,0
37,15,-1,-1.0,-1,-1,1,1
37,16,3,19.562198162078857,17,18,0,-1
37,17,-1,-1.0,-1,-1,1,0
37,18,-1,-1.0,-1,-1,1,1
38,0,4,7.959711074829102,1,16,0,-1
38,1,2,15.611176490783691,2,15,0,-1
38,2,4,5.942466974258423,3,4,0,-1
38,3,-1,-1.0,-1,-1,1,0
38,4,4,7.434242486953735,5,12,0,-1
38,5,3,28.813807487487793,6,11,0,-1
38,6,1,0.5,7,10,0,-1
38,7,3,28.617931365966797,8,9,0,-1
38,8,-1,-1.0,-1,-1,1,1
38,9,-1,-1.0,-1,-1,1,0
38,10,-1,-1.0,-1,-1,1,1
38,11,-1,-1.0,-1,-1,1,1
38,12,3,28.680662155151367,13,14,0,-1
38,13,-1,-1.0,-1,-1,1,0
38,14,-1,-1.0,-1,-1,1,1
38,15,-1,-1.0,-1,-1,1,1
38,16,1,9.685994863510132,17,18,0,-1
38,17,-1,-1.0,-1,-1,1,1
38,18,-1,-1.0,-1,-1,1,0
39,0,4,7.985839128494263,1,14,0,-1
39,1,3,25.000402450561523,2,7,0,-1
39,2,2,18.79386043548584,3,6,0,-1
39,3,0,12.134218215942383,4,5,0,-1
39,4,-1,-1.0,-1,-1,1,0
39,5,-1,-1.0,-1,-1,1,1
39,6,-1,-1.0,-1,-1,1,1
39,7,2,3.196158707141876,8,13,0,-1
39,8,0,33.47373962402344,9,12,0,-1
39,9,0,33.099605560302734,10,11,0,-1
39,10,-1,-1.0,-1,-1,1,1
39,11,-1,-1.0,-1,-1,1,0
39,12,-1,-1.0,-1,-1,1,1
39,13,-1,-1.0,-1,-1,1,0
39,14,3,19.203547477722168,15,16,0,-1
39,15,-1,-1.0,-1,-1,1,0
39,16,4,8.53827714920044,17,22,0,-1
39,17,1,1.160964012145996,18,21,0,-1
39,18,0,33.22077178955078,19,20,0,-1
39,19,-1,-1.0,-1,-1,1,0
39,20,-1,-1.0,-1,-1,1,1
39,21,-1,-1.0,-1,-1,1,1
39,22,-1,-1.0,-1,-1,1,1
40,0,4,7.95078706741333,1,8,0,-1
40,1,4,5.942466974258423,2,3,0,-1
40,2,-1,-1.0,-1,-1,1,0
40,3,1,19.20165252685547,4,5,0,-1
40,4,-1,-1.0,-1,-1,1,1
40,5,4,7.218616008758545,6,7,0,-1
40,6,-1,-1.0,-1,-1,1,1
40,7,-1,-1.0,-1,-1,1,0
40,8,0,21.2041654586792,9,10,0,-1
40,9,-1,-1.0,-1,-1,1,0
40,10,-1,-1.0,-1,-1,1,1
41,0,4,7.965599536895752,1,16,0,-1
41,1,3,15.314188957214355,2,5,0,-1
41,2,4,5.998413324356079,3,4,0,-1
41,3,-1,-1.0,-1,-1,1,0
41,4,-1,-1.0,-1,-1,1,1
41,5,4,5.942466974258423,6,7,0,-1
41,6,-1,-1.0,-1,-1,1,0
41,7,0,15.701588153839111,8,9,0,-1
41,8,-1,-1.0,-1,-1,1,0
41,9,1,0.5,10,15,0,-1
41,10,4,7.330805540084839,11,12,0,-1
41,11,-1,-1.0,-1,-1,1,1
41,12,3,28.85867691040039,13,14,0,-1
41,13,-1,-1.0,-1,-1,1,0
41,14,-1,-1.0,-1,-1,1,1
41,15,-1,-1.0,-1,-1,1,1
41,16,1,9.13312578201294,17,22,0,-1
41,17,3,29.425272941589355,18,21,0,-1
41,18,3,28.591702461242676,19,20,0,-1
41,19,-1,-1.0,-1,-1,1,1
41,20,-1,-1.0,-1,-1,1,0
41,21,-1,-1.0,-1,-1,1,1
41,22,-1,-1.0,-1,-1,1,0
42,0,2,4.511183977127075,1,10,0,-1
42,1,0,33.262399673461914,2,9,0,-1
42,2,3,27.968857765197754,3,8,0,-1
42,3,2,0.7924812436103821,4,7,0,-1
42,4,0,32.03555870056152,5,6,0,-1
42,5,-1,-1.0,-1,-1,1,1
42,6,-1,-1.0,-1,-1,1,0
42,7,-1,-1.0,-1,-1,1,1
42,8,-1,-1.0,-1,-1,1,1
42,9,-1,-1.0,-1,-1,1,1
42,10,1,18.629173278808594,11,36,0,-1
42,11,1,17.348347663879395,12,33,0,-1
42,12,0,14.861603260040283,13,24,0,-1
42,13,1,15.626313209533691,14,17,0,-1
42,14,4,7.248426675796509,15,16,0,-1
42,15,-1,-1.0,-1,-1,1,1
42,16,-1,-1.0,-1,-1,1,0
42,17,1,16.759275436401367,18,23,0,-1
42,18,3,12.383405685424805,19,20,0,-1
42,19,-1,-1.0,-1,-1,1,1
42,20,2,17.41202449798584,21,22,0,-1
42,21,-1,-1.0,-1,-1,1,1
42,22,-1,-1.0,-1,-1,1,0
42,23,-1,-1.0,-1,-1,1,1
42,24,2,15.24766492843628,25,32,0,-1
42,25,0,15.662426948547363,26,27,0,-1
42,26,-1,-1.0,-1,-1,1,1
42,27,4,8.610491275787354,28,31,0,-1
42,28,1,14.473461627960205,29,30,0,-1
42,29,-1,-1.0,-1,-1,1,0
42,30,-1,-1.0,-1,-1,1,1
42,31,-1,-1.0,-1,-1,1,1
42,32,-1,-1.0,-1,-1,1,0
42,33,4,7.248426675796509,34,35,0,-1
42,34,-1,-1.0,-1,-1,1,1
42,35,-1,-1.0,-1,-1,1,0
42,36,4,7.527386903762817,37,40,0,-1
42,37,4,5.998413324356079,38,39,0,-1
42,38,-1,-1.0,-1,-1,1,0
42,39,-1,-1.0,-1,-1,1,1
42,40,-1,-1.0,-1,-1,1,0
43,0,2,3.579935669898987,1,10,0,-1
43,1,4,7.339602470397949,2,3,0,-1
43,2,-1,-1.0,-1,-1,1,1
43,3,4,7.508686780929565,4,5,0,-1
43,4,-1,-1.0,-1,-1,1,0
43,5,2,0.5,6,7,0,-1
43,6,-1,-1.0,-1,-1,1,1
43,7,4,8.570554733276367,8,9,0,-1
43,8,-1,-1.0,-1,-1,1,0
43,9,-1,-1.0,-1,-1,1,1
43,10,1,18.748934745788574,11,26,0,-1
43,11,4,7.24026894569397,12,23,0,-1
43,12,4,5.998413324356079,13,14,0,-1
43,13,-1,-1.0,-1,-1,1,0
43,14,4,6.238373279571533,15,22,0,-1
43,15,3,12.908254146575928,16,17,0,-1
43,16,-1,-1.0,-1,-1,1,1
43,17,0,13.46965217590332,18,19,0,-1
43,18,-1,-1.0,-1,-1,1,0
43,19,3,14.585848331451416,20,21,0,-1
43,20,-1,-1.0,-1,-1,1,1
43,21,-1,-1.0,-1,-1,1,1
43,22,-1,-1.0,-1,-1,1,1
43,23,2,10.319251775741577,24,25,0,-1
43,24,-1,-1.0,-1,-1,1,1
43,25,-1,-1.0,-1,-1,1,0
43,26,4,7.474366188049316,27,28,0,-1
43,27,-1,-1.0,-1,-1,1,1
43,28,-1,-1.0,-1,-1,1,0
44,0,4,7.94175124168396,1,22,0,-1
44,1,2,18.685498237609863,2,21,0,-1
44,2,4,5.942466974258423,3,4,0,-1
44,3,-1,-1.0,-1,-1,1,0
44,4,4,7.184866905212402,5,14,0,-1
44,5,4,6.2191362380981445,6,13,0,-1
44,6,0,32.556800842285156,7,12,0,-1
44,7,4,6.097993612289429,8,9,0,-1
44,8,-1,-1.0,-1,-1,1,1
44,9,3,20.12877893447876,10,11,0,-1
44,10,-1,-1.0,-1,-1,1,1
44,11,-1,-1.0,-1,-1,1,0
44,12,-1,-1.0,-1,-1,1,0
44,13,-1,-1.0,-1,-1,1,1
44,14,0,35.370779037475586,15,20,0,-1
44,15,1,1.0,16,19,0,-1
44,16,0,31.03735065460205,17,18,0,-1
44,17,-1,-1.0,-1,-1,1,1
44,18,-1,-1.0,-1,-1,1,0
44,19,-1,-1.0,-1,-1,1,1
44,20,-1,-1.0,-1,-1,1,1
44,21,-1,-1.0,-1,-1,1,1
44,22,2,9.936238527297974,23,24,0,-1
44,23,-1,-1.0,-1,-1,1,1
44,24,-1,-1.0,-1,-1,1,0
45,0,4,7.985839128494263,1,14,0,-1
45,1,4,5.942466974258423,2,3,0,-1
45,2,-1,-1.0,-1,-1,1,0
45,3,0,32.782230377197266,4,9,0,-1
45,4,2,17.951152801513672,5,8,0,-1
45,5,0,13.01835584640503,6,7,0,-1
45,6,-1,-1.0,-1,-1,1,0
45,7,-1,-1.0,-1,-1,1,1
45,8,-1,-1.0,-1,-1,1,1
45,9,3,28.231857299804688,10,13,0,-1
45,10,3,27.544092178344727,11,12,0,-1
45,11,-1,-1.0,-1,-1,1,1
45,12,-1,-1.0,-1,-1,1,0
45,13,-1,-1.0,-1,-1,1,1
45,14,0,21.674684524536133,15,16,0,-1
45,15,-1,-1.0,-1,-1,1,0
45,16,-1,-1.0,-1,-1,1,1
46,0,4,7.94175124168396,1,4,0,-1
46,1,4,5.942466974258423,2,3,0,-1
46,2,-1,-1.0,-1,-1,1,0
46,3,-1,-1.0,-1,-1,1,1
46,4,0,24.285067558288574,5,6,0,-1
46,5,-1,-1.0,-1,-1,1,0
46,6,-1,-1.0,-1,-1,1,1
47,0,4,7.985839128494263,1,14,0,-1
47,1,0,26.42076015472412,2,5,0,-1
47,2,4,5.9540088176727295,3,4,0,-1
47,3,-1,-1.0,-1,-1,1,0
47,4,-1,-1.0,-1,-1,1,1
47,5,4,5.942466974258423,6,7,0,-1
47,6,-1,-1.0,-1,-1,1,0
47,7,4,7.280166387557983,8,9,0,-1
47,8,-1,-1.0,-1,-1,1,1
47,9,3,28.144550323486328,10,11,0,-1
47,10,-1,-1.0,-1,-1,1,0
47,11,4,7.330888986587524,12,13,0,-1
47,12,-1,-1.0,-1,-1,1,0
47,13,-1,-1.0,-1,-1,1,1
47,14,3,19.413214683532715,15,16,0,-1
47,15,-1,-1.0,-1,-1,1,0
47,16,2,6.164898157119751,17,18,0,-1
47,17,-1,-1.0,-1,-1,1,1
47,18,-1,-1.0,-1,-1,1,0
48,0,1,5.222507476806641,1,18,0,-1
48,1,4,5.942466974258423,2,3,0,-1
48,2,-1,-1.0,-1,-1,1,0
48,3,0,33.748741149902344,4,17,0,-1
48,4,3,26.737560272216797,5,6,0,-1
48,5,-1,-1.0,-1,-1,1,1
48,6,4,6.086057424545288,7,8,0,-1
48,7,-1,-1.0,-1,-1,1,1
48,8,4,8.073194980621338,9,16,0,-1
48,9,4,7.123370409011841,10,13,0,-1
48,10,0,31.3505916595459,11,12,0,-1
48,11,-1,-1.0,-1,-1,1,0
48,12,-1,-1.0,-1,-1,1,1
48,13,0,32.753034591674805,14,15,0,-1
48,14,-1,-1.0,-1,-1,1,1
48,15,-1,-1.0,-1,-1,1,0
48,16,-1,-1.0,-1,-1,1,1
48,17,-1,-1.0,-1,-1,1,1
48,18,4,7.474366188049316,19,22,0,-1
48,19,4,5.998413324356079,20,21,0,-1
48,20,-1,-1.0,-1,-1,1,0
48,21,-1,-1.0,-1,-1,1,1
48,22,-1,-1.0,-1,-1,1,0
49,0,4,7.832001447677612,1,18,0,-1
49,1,0,32.569068908691406,2,13,0,-1
49,2,4,7.559794664382935,3,12,0,-1
49,3,2,19.072200775146484,4,11,0,-1
49,4,3,11.829920768737793,5,6,0,-1
49,5,-1,-1.0,-1,-1,1,0
49,6,2,17.978036880493164,7,8,0,-1
49,7,-1,-1.0,-1,-1,1,1
49,8,4,6.0091001987457275,9,10,0,-1
49,9,-1,-1.0,-1,-1,1,0
49,10,-1,-1.0,-1,-1,1,1
49,11,-1,-1.0,-1,-1,1,1
49,12,-1,-1.0,-1,-1,1,0
49,13,3,29.426756858825684,14,17,0,-1
49,14,3,28.52971839904785,15,16,0,-1
49,15,-1,-1.0,-1,-1,1,1
49,16,-1,-1.0,-1,-1,1,0
49,17,-1,-1.0,-1,-1,1,1
49,18,2,5.740899562835693,19,20,0,-1
49,19,-1,-1.0,-1,-1,1,1
